index,type,type,name,usage(KB),total(KB),parentStack
119,  techset,techset,mc_l_hsm_r0c0d0_clothcharr,15.5,15.5,|mc/mtl_char_usa_marine_gear2_zomb_lthr|material|char_usa_marine_polonsky_zomb|xmodel|../raw/character/char_zomb_player_0.csv|csv|char_zomb_player_0|character|../raw/mptype/nazi_zombie_heroes.csv|csv|nazi_zombie_heroes|mptype|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
120,  techset,techset,mc_l_hsm_r0c0d0s0_clothcharr,19.3,19.3,|mc/mtl_char_usa_marine_gear2_zomb_lthr|material|char_usa_marine_polonsky_zomb|xmodel|../raw/character/char_zomb_player_0.csv|csv|char_zomb_player_0|character|../raw/mptype/nazi_zombie_heroes.csv|csv|nazi_zombie_heroes|mptype|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
121,  techset,techset,mc_l_hsm_r0c0d0n0_clothcharr,18.5,18.5,|mc/mtl_char_usa_marine_gear2_zomb_lthr|material|char_usa_marine_polonsky_zomb|xmodel|../raw/character/char_zomb_player_0.csv|csv|char_zomb_player_0|character|../raw/mptype/nazi_zombie_heroes.csv|csv|nazi_zombie_heroes|mptype|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
122,  techset,techset,mc_l_hsm_r0c0d0n0s0_clothcharr,22.3,22.3,|mc/mtl_char_usa_marine_gear2_zomb_lthr|material|char_usa_marine_polonsky_zomb|xmodel|../raw/character/char_zomb_player_0.csv|csv|char_zomb_player_0|character|../raw/mptype/nazi_zombie_heroes.csv|csv|nazi_zombie_heroes|mptype|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
123,      image,image,~char_head_spec-rgb&char_head~3c7873c9,0.0,0.0,|mc/mtl_char_ger_honorguard_head1_1|material|char_ger_honorgd_zomb_behead|xmodel|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
124,      image,image,char_us_marine_polonsky_head_n,0.0,0.0,|mc/mtl_char_usa_marine_polonsky_eyes|material|char_usa_marine_polonsky_zomb|xmodel|../raw/character/char_zomb_player_0.csv|csv|char_zomb_player_0|character|../raw/mptype/nazi_zombie_heroes.csv|csv|nazi_zombie_heroes|mptype|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
125,      image,image,char_us_marine_polonsky_head_c,0.0,0.0,|mc/mtl_char_usa_marine_polonsky_eyes|material|char_usa_marine_polonsky_zomb|xmodel|../raw/character/char_zomb_player_0.csv|csv|char_zomb_player_0|character|../raw/mptype/nazi_zombie_heroes.csv|csv|nazi_zombie_heroes|mptype|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
126,      image,image,skin_pore_detail,0.0,0.0,|mc/mtl_char_ger_honorguard_head1_1|material|char_ger_honorgd_zomb_behead|xmodel|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
127,    material,material,mc/mtl_char_usa_marine_polonsky_head,0.3,0.4,|char_usa_marine_polonsky_zomb|xmodel|../raw/character/char_zomb_player_0.csv|csv|char_zomb_player_0|character|../raw/mptype/nazi_zombie_heroes.csv|csv|nazi_zombie_heroes|mptype|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
128,      image,image,eye_glossmap,0.0,0.0,|mc/mtl_char_ger_ansel_head_zomb_eyes|material|char_ger_ansel_head_zomb|xmodel|../raw/character/char_zomb_player_3.csv|csv|char_zomb_player_3|character|../raw/mptype/nazi_zombie_heroes.csv|csv|nazi_zombie_heroes|mptype|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
129,      image,image,base_eye_highlight,0.0,0.0,|mc/mtl_char_ger_ansel_head_zomb_eyes|material|char_ger_ansel_head_zomb|xmodel|../raw/character/char_zomb_player_3.csv|csv|char_zomb_player_3|character|../raw/mptype/nazi_zombie_heroes.csv|csv|nazi_zombie_heroes|mptype|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
130,    material,material,mc/mtl_char_usa_marine_polonsky_eyes,0.3,0.4,|char_usa_marine_polonsky_zomb|xmodel|../raw/character/char_zomb_player_0.csv|csv|char_zomb_player_0|character|../raw/mptype/nazi_zombie_heroes.csv|csv|nazi_zombie_heroes|mptype|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
131,      image,image,char_burning_mask,0.0,0.0,|mc/mtl_char_ger_honorguard_head1_1|material|char_ger_honorgd_zomb_behead|xmodel|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
132,      image,image,char_gear_burn_swatch_c,0.0,0.0,|mc/mtl_char_ger_gear02_zomb_canvas|material|char_ger_waffen_officercap1_zomb|xmodel|../raw/character/char_zomb_player_3.csv|csv|char_zomb_player_3|character|../raw/mptype/nazi_zombie_heroes.csv|csv|nazi_zombie_heroes|mptype|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
133,      image,image,~char_usa_marine_gear2_s-rgb&~54bbba07,0.0,0.0,|mc/mtl_char_usa_marine_gear2_zomb|material|char_usa_marine_polonsky_zomb|xmodel|../raw/character/char_zomb_player_0.csv|csv|char_zomb_player_0|character|../raw/mptype/nazi_zombie_heroes.csv|csv|nazi_zombie_heroes|mptype|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
134,      image,image,char_usa_marine_gear2_zomb_n,0.0,0.0,|mc/mtl_char_usa_marine_gear2_zomb|material|char_usa_marine_polonsky_zomb|xmodel|../raw/character/char_zomb_player_0.csv|csv|char_zomb_player_0|character|../raw/mptype/nazi_zombie_heroes.csv|csv|nazi_zombie_heroes|mptype|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
135,      image,image,char_burned_swatch_n,0.0,0.0,|mc/mtl_char_ger_honorguard_head1_1|material|char_ger_honorgd_zomb_behead|xmodel|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
136,      image,image,char_usa_marine_gear2_c,0.0,0.0,|mc/mtl_char_usa_marine_gear2_zomb|material|char_usa_marine_polonsky_zomb|xmodel|../raw/character/char_zomb_player_0.csv|csv|char_zomb_player_0|character|../raw/mptype/nazi_zombie_heroes.csv|csv|nazi_zombie_heroes|mptype|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
137,      image,image,char_base_fabric_leather_n,0.0,0.0,|mc/mtl_viewmodel_flamethrower_hose|material|viewmodel_usa_flamethrower|xmodel|sp/m2_flamethrower_zombie|weapon|../zone_source/mod.csv|csv
138,    material,material,mc/mtl_char_usa_marine_gear2_zomb_lthr,0.4,0.6,|char_usa_marine_polonsky_zomb|xmodel|../raw/character/char_zomb_player_0.csv|csv|char_zomb_player_0|character|../raw/mptype/nazi_zombie_heroes.csv|csv|nazi_zombie_heroes|mptype|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
139,      image,image,metal_bumps_n,0.0,0.0,|mc/mtl_weapon_thompson_gold|material|weapon_zombie_thompson_smg_up|xmodel|sp/zombie_thompson_upgraded|weapon|../zone_source/mod.csv|csv
140,    material,material,mc/mtl_char_usa_marine_gear2_zomb_metal,0.4,0.4,|char_usa_marine_polonsky_zomb|xmodel|../raw/character/char_zomb_player_0.csv|csv|char_zomb_player_0|character|../raw/mptype/nazi_zombie_heroes.csv|csv|nazi_zombie_heroes|mptype|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
141,      image,image,char_base_fabric_canvas_n,0.0,0.0,|mc/mtl_monkey_bomb_clothes|material|weapon_zombie_monkey_bomb|xmodel|sp/zombie_cymbal_monkey|weapon|../zone_source/mod.csv|csv
142,    material,material,mc/mtl_char_usa_marine_gear2_zomb_canvas,0.4,0.4,|char_usa_marine_polonsky_zomb|xmodel|../raw/character/char_zomb_player_0.csv|csv|char_zomb_player_0|character|../raw/mptype/nazi_zombie_heroes.csv|csv|nazi_zombie_heroes|mptype|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
143,      image,image,~char_usa_marine_polonsky_s-r~78181309,0.0,0.0,|mc/mtl_char_usa_marine_polonsky_body_z_metal|material|char_usa_marine_polonsky_zomb|xmodel|../raw/character/char_zomb_player_0.csv|csv|char_zomb_player_0|character|../raw/mptype/nazi_zombie_heroes.csv|csv|nazi_zombie_heroes|mptype|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
144,      image,image,char_usa_marine_polonsky_zomb_n,0.0,0.0,|mc/mtl_char_usa_marine_polonsky_body_z_metal|material|char_usa_marine_polonsky_zomb|xmodel|../raw/character/char_zomb_player_0.csv|csv|char_zomb_player_0|character|../raw/mptype/nazi_zombie_heroes.csv|csv|nazi_zombie_heroes|mptype|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
145,      image,image,char_usa_marine_polonsky_c,0.0,0.0,|mc/mtl_char_usa_marine_polonsky_body_z_metal|material|char_usa_marine_polonsky_zomb|xmodel|../raw/character/char_zomb_player_0.csv|csv|char_zomb_player_0|character|../raw/mptype/nazi_zombie_heroes.csv|csv|nazi_zombie_heroes|mptype|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
146,    material,material,mc/mtl_char_usa_marine_polonsky_body_z,0.2,0.3,|char_usa_marine_polonsky_zomb|xmodel|../raw/character/char_zomb_player_0.csv|csv|char_zomb_player_0|character|../raw/mptype/nazi_zombie_heroes.csv|csv|nazi_zombie_heroes|mptype|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
147,    material,material,mc/mtl_char_usa_marine_polonsky_body_z_canvas,0.3,0.3,|char_usa_marine_polonsky_zomb|xmodel|../raw/character/char_zomb_player_0.csv|csv|char_zomb_player_0|character|../raw/mptype/nazi_zombie_heroes.csv|csv|nazi_zombie_heroes|mptype|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
148,      image,image,char_base_fabric_cotton_n,0.0,0.0,|mc/mtl_char_ger_ansel_body_zomb_linen|material|char_ger_ansel_body_zomb|xmodel|../raw/character/char_zomb_player_3.csv|csv|char_zomb_player_3|character|../raw/mptype/nazi_zombie_heroes.csv|csv|nazi_zombie_heroes|mptype|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
149,    material,material,mc/mtl_char_usa_marine_polonsky_body_z_linen,0.3,0.3,|char_usa_marine_polonsky_zomb|xmodel|../raw/character/char_zomb_player_0.csv|csv|char_zomb_player_0|character|../raw/mptype/nazi_zombie_heroes.csv|csv|nazi_zombie_heroes|mptype|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
150,    material,material,mc/mtl_char_usa_marine_polonsky_body_z_leather,0.3,0.3,|char_usa_marine_polonsky_zomb|xmodel|../raw/character/char_zomb_player_0.csv|csv|char_zomb_player_0|character|../raw/mptype/nazi_zombie_heroes.csv|csv|nazi_zombie_heroes|mptype|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
151,      image,image,plain_smooth_n,0.0,0.0,|mc/mtl_ray_gun|material|weapon_usa_ray_gun|xmodel|sp/ray_gun_upgraded|weapon|../zone_source/mod.csv|csv
152,    material,material,mc/mtl_char_usa_marine_polonsky_body_z_metal,0.3,0.3,|char_usa_marine_polonsky_zomb|xmodel|../raw/character/char_zomb_player_0.csv|csv|char_zomb_player_0|character|../raw/mptype/nazi_zombie_heroes.csv|csv|nazi_zombie_heroes|mptype|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
153,    material,material,mc/mtl_char_usa_marine_gear2_zomb,0.3,0.3,|char_usa_marine_polonsky_zomb|xmodel|../raw/character/char_zomb_player_0.csv|csv|char_zomb_player_0|character|../raw/mptype/nazi_zombie_heroes.csv|csv|nazi_zombie_heroes|mptype|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
154,  xmodel,xmodel,char_usa_marine_polonsky_zomb,491.7,495.9,|../raw/character/char_zomb_player_0.csv|csv|char_zomb_player_0|character|../raw/mptype/nazi_zombie_heroes.csv|csv|nazi_zombie_heroes|mptype|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
155,  rawfile,rawfile,character/char_zomb_player_1.gsc,0.2,0.2,|../raw/character/char_zomb_player_1.csv|csv|char_zomb_player_1|character|../raw/mptype/nazi_zombie_heroes.csv|csv|nazi_zombie_heroes|mptype|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
156,      image,image,~char_rus_gear1_s-rgb&char_ru~bb87bf0c,0.0,0.0,|mc/mtl_char_rus_guard_gear_zomb1_1|material|char_rus_guard_chernova_zomb|xmodel|../raw/character/char_zomb_player_1.csv|csv|char_zomb_player_1|character|../raw/mptype/nazi_zombie_heroes.csv|csv|nazi_zombie_heroes|mptype|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
157,      image,image,char_rus_gear1_zomb_n,0.0,0.0,|mc/mtl_char_rus_guard_gear_zomb1_1|material|char_rus_guard_chernova_zomb|xmodel|../raw/character/char_zomb_player_1.csv|csv|char_zomb_player_1|character|../raw/mptype/nazi_zombie_heroes.csv|csv|nazi_zombie_heroes|mptype|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
158,      image,image,char_rus_gear1_c,0.0,0.0,|mc/mtl_char_rus_guard_gear_zomb1_1|material|char_rus_guard_chernova_zomb|xmodel|../raw/character/char_zomb_player_1.csv|csv|char_zomb_player_1|character|../raw/mptype/nazi_zombie_heroes.csv|csv|nazi_zombie_heroes|mptype|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
159,    material,material,mc/mtl_char_rus_guard_gear_zomb1_1,0.2,0.3,|char_rus_guard_chernova_zomb|xmodel|../raw/character/char_zomb_player_1.csv|csv|char_zomb_player_1|character|../raw/mptype/nazi_zombie_heroes.csv|csv|nazi_zombie_heroes|mptype|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
160,      image,image,~char_rus_grachev_body_s-rgb&~2db62a06,0.0,0.0,|mc/mtl_char_rus_grachev_body_z_wool1|material|char_rus_guard_chernova_zomb|xmodel|../raw/character/char_zomb_player_1.csv|csv|char_zomb_player_1|character|../raw/mptype/nazi_zombie_heroes.csv|csv|nazi_zombie_heroes|mptype|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
161,      image,image,char_rus_grachev_body_zomb_n,0.0,0.0,|mc/mtl_char_rus_grachev_body_z_wool1|material|char_rus_guard_chernova_zomb|xmodel|../raw/character/char_zomb_player_1.csv|csv|char_zomb_player_1|character|../raw/mptype/nazi_zombie_heroes.csv|csv|nazi_zombie_heroes|mptype|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
162,      image,image,char_rus_grachev_body_c,0.0,0.0,|mc/mtl_char_rus_grachev_body_z_wool1|material|char_rus_guard_chernova_zomb|xmodel|../raw/character/char_zomb_player_1.csv|csv|char_zomb_player_1|character|../raw/mptype/nazi_zombie_heroes.csv|csv|nazi_zombie_heroes|mptype|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
163,    material,material,mc/mtl_char_rus_grachev_body_z,0.2,0.3,|char_rus_guard_chernova_zomb|xmodel|../raw/character/char_zomb_player_1.csv|csv|char_zomb_player_1|character|../raw/mptype/nazi_zombie_heroes.csv|csv|nazi_zombie_heroes|mptype|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
164,      image,image,char_rus_grachev_head_n,0.0,0.0,|mc/mtl_char_rus_grachev_head_eyes|material|char_rus_guard_chernova_zomb|xmodel|../raw/character/char_zomb_player_1.csv|csv|char_zomb_player_1|character|../raw/mptype/nazi_zombie_heroes.csv|csv|nazi_zombie_heroes|mptype|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
165,      image,image,char_rus_grachev_head_c,0.0,0.0,|mc/mtl_char_rus_grachev_head_eyes|material|char_rus_guard_chernova_zomb|xmodel|../raw/character/char_zomb_player_1.csv|csv|char_zomb_player_1|character|../raw/mptype/nazi_zombie_heroes.csv|csv|nazi_zombie_heroes|mptype|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
166,    material,material,mc/mtl_char_rus_grachev_head,0.3,0.3,|char_rus_guard_chernova_zomb|xmodel|../raw/character/char_zomb_player_1.csv|csv|char_zomb_player_1|character|../raw/mptype/nazi_zombie_heroes.csv|csv|nazi_zombie_heroes|mptype|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
167,    material,material,mc/mtl_char_rus_grachev_body_z_linen1,0.3,0.3,|char_rus_guard_chernova_zomb|xmodel|../raw/character/char_zomb_player_1.csv|csv|char_zomb_player_1|character|../raw/mptype/nazi_zombie_heroes.csv|csv|nazi_zombie_heroes|mptype|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
168,    material,material,mc/mtl_char_rus_grachev_body_z_lthr1,0.3,0.3,|char_rus_guard_chernova_zomb|xmodel|../raw/character/char_zomb_player_1.csv|csv|char_zomb_player_1|character|../raw/mptype/nazi_zombie_heroes.csv|csv|nazi_zombie_heroes|mptype|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
169,    material,material,mc/mtl_char_rus_grachev_body_z_canvas1,0.3,0.3,|char_rus_guard_chernova_zomb|xmodel|../raw/character/char_zomb_player_1.csv|csv|char_zomb_player_1|character|../raw/mptype/nazi_zombie_heroes.csv|csv|nazi_zombie_heroes|mptype|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
170,      image,image,char_base_fabric_wool_n,0.0,0.0,|mc/mtl_char_ger_gear01_zomb_wool|material|char_ger_ansel_body_zomb|xmodel|../raw/character/char_zomb_player_3.csv|csv|char_zomb_player_3|character|../raw/mptype/nazi_zombie_heroes.csv|csv|nazi_zombie_heroes|mptype|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
171,    material,material,mc/mtl_char_rus_grachev_body_z_wool1,0.3,0.3,|char_rus_guard_chernova_zomb|xmodel|../raw/character/char_zomb_player_1.csv|csv|char_zomb_player_1|character|../raw/mptype/nazi_zombie_heroes.csv|csv|nazi_zombie_heroes|mptype|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
172,    material,material,mc/mtl_char_rus_grachev_head_eyes,0.3,0.3,|char_rus_guard_chernova_zomb|xmodel|../raw/character/char_zomb_player_1.csv|csv|char_zomb_player_1|character|../raw/mptype/nazi_zombie_heroes.csv|csv|nazi_zombie_heroes|mptype|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
173,  xmodel,xmodel,char_rus_guard_chernova_zomb,571.5,574.0,|../raw/character/char_zomb_player_1.csv|csv|char_zomb_player_1|character|../raw/mptype/nazi_zombie_heroes.csv|csv|nazi_zombie_heroes|mptype|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
174,  rawfile,rawfile,character/char_zomb_player_2.gsc,0.5,0.5,|../raw/character/char_zomb_player_2.csv|csv|char_zomb_player_2|character|../raw/mptype/nazi_zombie_heroes.csv|csv|nazi_zombie_heroes|mptype|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
175,      image,image,char_body_burn_swatch_c,0.0,0.0,|mc/mtl_char_ger_ansel_body_zomb|material|char_ger_ansel_body_zomb|xmodel|../raw/character/char_zomb_player_3.csv|csv|char_zomb_player_3|character|../raw/mptype/nazi_zombie_heroes.csv|csv|nazi_zombie_heroes|mptype|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
176,      image,image,~char_jap_impinf_officer_body~0cf1840f,0.0,0.0,|mc/mtl_char_jap_officer_body_zomb|material|char_jap_impinf_officer_body_zomb|xmodel|../raw/character/char_zomb_player_2.csv|csv|char_zomb_player_2|character|../raw/mptype/nazi_zombie_heroes.csv|csv|nazi_zombie_heroes|mptype|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
177,      image,image,char_jap_impinf_officer_body_zomb_n,0.0,0.0,|mc/mtl_char_jap_officer_body_zomb|material|char_jap_impinf_officer_body_zomb|xmodel|../raw/character/char_zomb_player_2.csv|csv|char_zomb_player_2|character|../raw/mptype/nazi_zombie_heroes.csv|csv|nazi_zombie_heroes|mptype|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
178,      image,image,char_jap_impinf_officer_body_c,0.0,0.0,|mc/mtl_char_jap_officer_body_zomb|material|char_jap_impinf_officer_body_zomb|xmodel|../raw/character/char_zomb_player_2.csv|csv|char_zomb_player_2|character|../raw/mptype/nazi_zombie_heroes.csv|csv|nazi_zombie_heroes|mptype|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
179,    material,material,mc/mtl_char_jap_officer_leather_zomb,0.4,0.5,|char_jap_impinf_officer_body_zomb|xmodel|../raw/character/char_zomb_player_2.csv|csv|char_zomb_player_2|character|../raw/mptype/nazi_zombie_heroes.csv|csv|nazi_zombie_heroes|mptype|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
180,      image,image,~char_jap_impinf_gear02_s-rgb~d8194bd5,0.0,0.0,|mc/mtl_char_jap_impinf_gear2_zomb|material|char_jap_impinf_officer_hat_zomb|xmodel|../raw/character/char_zomb_player_2.csv|csv|char_zomb_player_2|character|../raw/mptype/nazi_zombie_heroes.csv|csv|nazi_zombie_heroes|mptype|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
181,      image,image,char_jap_impinf_gear02_zomb_n,0.0,0.0,|mc/mtl_char_jap_impinf_gear2_zomb|material|char_jap_impinf_officer_hat_zomb|xmodel|../raw/character/char_zomb_player_2.csv|csv|char_zomb_player_2|character|../raw/mptype/nazi_zombie_heroes.csv|csv|nazi_zombie_heroes|mptype|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
182,      image,image,char_jap_impinf_gear02_c,0.0,0.0,|mc/mtl_char_jap_impinf_gear2_zomb|material|char_jap_impinf_officer_hat_zomb|xmodel|../raw/character/char_zomb_player_2.csv|csv|char_zomb_player_2|character|../raw/mptype/nazi_zombie_heroes.csv|csv|nazi_zombie_heroes|mptype|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
183,    material,material,mc/mtl_char_jap_impinf_gear2_zomb,0.4,0.5,|char_jap_impinf_officer_hat_zomb|xmodel|../raw/character/char_zomb_player_2.csv|csv|char_zomb_player_2|character|../raw/mptype/nazi_zombie_heroes.csv|csv|nazi_zombie_heroes|mptype|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
184,      image,image,char_base_fabric_linen_n,0.0,0.0,|mc/mtl_char_jap_officer_body_zomb|material|char_jap_impinf_officer_body_zomb|xmodel|../raw/character/char_zomb_player_2.csv|csv|char_zomb_player_2|character|../raw/mptype/nazi_zombie_heroes.csv|csv|nazi_zombie_heroes|mptype|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
185,    material,material,mc/mtl_char_jap_officer_body_zomb,0.4,0.4,|char_jap_impinf_officer_body_zomb|xmodel|../raw/character/char_zomb_player_2.csv|csv|char_zomb_player_2|character|../raw/mptype/nazi_zombie_heroes.csv|csv|nazi_zombie_heroes|mptype|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
186,      image,image,~char_jap_impinf_gear01_s-rgb~e37bad22,0.0,0.0,|mc/mtl_char_jap_impinf_gear1_zomb|material|char_jap_impinf_officer_body_zomb|xmodel|../raw/character/char_zomb_player_2.csv|csv|char_zomb_player_2|character|../raw/mptype/nazi_zombie_heroes.csv|csv|nazi_zombie_heroes|mptype|../zone_source/zombiemode.csv|csv|../zone_source/mod.csv|csv
